X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
46.695,-3439.292,-9.405,0.006,0.004,0,0.005,9.355,0.065033,-0.062165,0.643142,0.760444,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:51.952,FALSE,
36.414,-3438.256,-9.413,0.007,0.004,0,0.005,9.3539,0.065061,-0.062212,0.643136,0.760442,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:17:57.892,FALSE,
26.143,-3436.851,-9.414,0.004,0.004,0,0.002,9.3571,0.065083,-0.062189,0.64313,0.760448,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:03.532,FALSE,
15.93,-3435.085,-9.393,0.007,0.006,0,0.003,9.3676,0.065074,-0.062144,0.643099,0.760478,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:09.252,FALSE,
5.686,-3432.96,-9.427,0.006,0.005,0,0.004,9.3722,0.065001,-0.062142,0.64312,0.760467,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:15.032,FALSE,
-4.579,-3430.478,-9.48,0.006,0.006,0,0.002,9.38,0.064933,-0.062206,0.643136,0.760454,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:20.832,FALSE,
-14.785,-3427.628,-9.522,0.005,0.004,0,0.003,9.3891,0.064975,-0.062268,0.643163,0.760422,0.28,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:26.532,FALSE,
-24.968,-3424.417,-9.524,0.003,0.002,0,0.002,9.4052,0.065022,-0.06231,0.643168,0.760411,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:32.292,FALSE,
-35.113,-3420.845,-9.578,0.004,0.003,0,0.002,9.4184,0.065057,-0.062389,0.643207,0.760369,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:38.052,FALSE,
-45.205,-3416.904,-9.617,0.003,0.002,0,0.002,9.4378,0.065073,-0.062426,0.643228,0.760346,0.11,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:43.912,FALSE,
-55.184,-3412.61,-9.631,0.006,0.005,0,0.004,9.4628,0.065063,-0.062339,0.643236,0.760347,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:49.972,FALSE,
-65.197,-3407.982,-9.648,0.004,0.003,0,0.003,9.4917,0.065034,-0.062306,0.643239,0.76035,0.14,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:18:55.552,FALSE,
-75.129,-3402.992,-9.66,0.002,0.001,0,0.001,9.5255,0.065118,-0.062325,0.643217,0.76036,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:01.392,FALSE,
-85.029,-3397.652,-9.679,0.003,0.003,0,0.001,9.5639,0.065147,-0.062381,0.643189,0.760376,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:07.332,FALSE,
-94.889,-3391.977,-9.685,0.007,0.007,0,0.003,9.609,0.065071,-0.062384,0.643147,0.760419,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:13.192,FALSE,
-104.672,-3385.946,-9.701,0.001,0.001,0,0.001,9.6513,0.064979,-0.062345,0.643142,0.760434,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:19.132,FALSE,
-114.34,-3379.563,-9.812,0.004,0.003,0,0.003,9.6841,0.064917,-0.06228,0.643201,0.760395,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:25.072,FALSE,
-123.93,-3372.867,-9.886,0.007,0.006,0,0.003,9.7216,0.064988,-0.062307,0.643237,0.760356,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:31.072,FALSE,
-133.474,-3365.827,-9.933,0.003,0.002,0,0.003,9.7695,0.065049,-0.062435,0.643233,0.760343,0.15,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:37.032,FALSE,
-142.95,-3358.46,-9.951,0.002,0.002,0,0.001,9.8199,0.065079,-0.062495,0.643232,0.760337,0.13,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:42.972,FALSE,
-152.305,-3350.766,-10.013,0.006,0.003,0,0.006,9.8672,0.065123,-0.062529,0.643258,0.760308,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:48.992,FALSE,
-161.571,-3342.728,-10.104,0.004,0.002,0.001,0.003,9.9162,0.065126,-0.062506,0.643286,0.760286,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:19:55.012,FALSE,
-156.599,-3342.482,2.178,0.004,0.003,0,0.004,10.0896,0.065086,-0.062469,0.643264,0.760311,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:01.072,FALSE,
-147.555,-3350.51,2.233,0.005,0.004,0,0.003,10.0389,0.065199,-0.062601,0.643257,0.760296,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:07.092,FALSE,
-138.38,-3358.216,2.274,0.006,0.004,0,0.005,9.9951,0.06518,-0.062596,0.643222,0.760328,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:12.892,FALSE,
-129.102,-3365.594,2.313,0.003,0.002,0,0.002,9.9467,0.065164,-0.06254,0.643229,0.760328,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:18.892,FALSE,
-119.739,-3372.639,2.347,0.01,0.007,0,0.007,9.9011,0.065091,-0.06241,0.643236,0.760339,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:24.852,FALSE,
-110.349,-3379.362,2.482,0.007,0.005,0.001,0.004,9.8706,0.065096,-0.062437,0.643169,0.760393,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:30.852,FALSE,
-100.876,-3385.737,2.583,0.006,0.003,0,0.005,9.8393,0.065206,-0.062541,0.643111,0.760425,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:36.772,FALSE,
-91.262,-3391.775,2.57,0.004,0.003,0,0.003,9.7957,0.065244,-0.062531,0.643141,0.760397,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:42.772,FALSE,
-81.617,-3397.46,2.583,0.005,0.004,0,0.003,9.7571,0.06518,-0.06242,0.643167,0.760389,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:48.852,FALSE,
-71.923,-3402.806,2.588,0.005,0.004,0,0.003,9.7185,0.065168,-0.062381,0.643208,0.760359,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:20:54.472,FALSE,
-62.176,-3407.793,2.597,0.004,0.003,0,0.003,9.6871,0.065117,-0.062357,0.643221,0.760354,0.32,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:00.672,FALSE,
-52.381,-3412.435,2.629,0.002,0.001,0,0.002,9.6623,0.065139,-0.062408,0.643205,0.760361,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:06.212,FALSE,
-42.578,-3416.736,2.662,0.007,0.006,0.001,0.004,9.64,0.065152,-0.062468,0.643192,0.760366,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:12.032,FALSE,
-32.703,-3420.699,2.685,0.004,0.002,0,0.004,9.6215,0.065137,-0.062454,0.643172,0.760386,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:17.832,FALSE,
-22.764,-3424.278,2.74,0.003,0.002,0,0.002,9.6098,0.065093,-0.062367,0.643133,0.76043,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:23.752,FALSE,
-12.809,-3427.487,2.755,0.007,0.006,0,0.003,9.5975,0.065067,-0.062369,0.643109,0.760452,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:29.332,FALSE,
-2.806,-3430.353,2.782,0.005,0.003,0,0.004,9.5863,0.065091,-0.062325,0.643098,0.760463,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:35.092,FALSE,
7.213,-3432.844,2.785,0.005,0.004,0,0.004,9.5776,0.065178,-0.062311,0.643084,0.760468,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:40.852,FALSE,
17.254,-3434.975,2.832,0.007,0.004,0,0.005,9.5706,0.065156,-0.062262,0.64309,0.760469,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:46.632,FALSE,
27.287,-3436.747,2.851,0.007,0.003,0,0.006,9.5669,0.065157,-0.062249,0.643088,0.760472,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:52.372,FALSE,
37.337,-3438.152,2.859,0.004,0.004,0,0.001,9.5597,0.065165,-0.062298,0.643121,0.76044,0.29,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:21:58.132,FALSE,
47.41,-3439.203,2.876,0.005,0.005,0,0.002,9.5624,0.065113,-0.062222,0.64312,0.76045,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:03.892,FALSE,
57.441,-3439.888,2.897,0.003,0.001,0,0.003,9.568,0.065147,-0.062285,0.643107,0.760454,0.15,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:09.692,FALSE,
67.488,-3440.213,2.894,0.003,0.002,0,0.002,9.5786,0.065154,-0.062348,0.643074,0.760476,0.28,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:15.452,FALSE,
77.559,-3440.167,2.918,0.006,0.004,0,0.005,9.5957,0.065089,-0.062237,0.643041,0.760518,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:21.252,FALSE,
87.598,-3439.757,2.92,0.007,0.003,0,0.006,9.6118,0.065063,-0.062151,0.64303,0.760537,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:26.992,FALSE,
97.585,-3438.995,2.911,0.003,0.002,0,0.002,9.6285,0.065134,-0.062227,0.643015,0.760538,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:32.752,FALSE,
107.611,-3437.848,2.918,0.004,0.002,0,0.003,9.6479,0.06518,-0.062231,0.643012,0.760536,0.29,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:38.552,FALSE,
117.574,-3436.333,2.906,0.005,0.003,0,0.003,9.6669,0.065153,-0.062168,0.643036,0.760522,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:44.292,FALSE,
127.552,-3434.457,2.895,0.003,0.002,0,0.002,9.6877,0.065153,-0.062128,0.643067,0.7605,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:50.052,FALSE,
137.431,-3432.213,2.866,0.003,0.002,0,0.003,9.7107,0.065108,-0.062153,0.643083,0.760488,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:22:55.832,FALSE,
147.298,-3429.622,2.862,0.005,0.003,0,0.003,9.7399,0.065156,-0.062197,0.643082,0.760482,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:01.752,FALSE,
157.138,-3426.688,2.836,0.006,0.005,0,0.003,9.7733,0.065163,-0.062176,0.643077,0.760486,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:07.312,FALSE,
166.95,-3423.39,2.838,0.007,0.004,0,0.005,9.8158,0.065113,-0.062101,0.643038,0.76053,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:13.312,FALSE,
176.646,-3419.715,2.825,0.006,0.005,0,0.003,9.857,0.065042,-0.062044,0.643017,0.760559,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:18.792,FALSE,
186.312,-3415.69,2.806,0.003,0.003,0,0.002,9.8958,0.065028,-0.06204,0.643024,0.760554,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:25.052,FALSE,
195.874,-3411.312,2.809,0.003,0.003,0,0.001,9.9401,0.065135,-0.062128,0.643003,0.760555,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:30.272,FALSE,
205.392,-3406.567,2.797,0.005,0.003,0,0.004,9.9905,0.065139,-0.06209,0.642974,0.760583,0.32,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:36.052,FALSE,
214.851,-3401.475,2.777,0.004,0.003,0,0.003,10.0382,0.065139,-0.062065,0.642977,0.760583,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:41.872,FALSE,
224.235,-3396.043,2.749,0.006,0.004,0,0.004,10.0846,0.065118,-0.062039,0.643002,0.760565,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:47.732,FALSE,
233.563,-3390.26,2.729,0.008,0.008,0.001,0.003,10.1336,0.06514,-0.062062,0.64302,0.760547,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:53.572,FALSE,
242.818,-3384.143,2.72,0.005,0.004,0,0.003,10.1881,0.065229,-0.062097,0.643023,0.760533,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:23:59.472,FALSE,
251.965,-3377.681,2.691,0.004,0.003,0,0.003,10.2456,0.065153,-0.062011,0.643025,0.760545,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:05.352,FALSE,
261.02,-3370.881,2.722,0.002,0.002,0,0.001,10.3115,0.065131,-0.061966,0.642984,0.760585,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:11.292,FALSE,
269.969,-3363.757,2.672,0.008,0.007,0.001,0.004,10.3717,0.065115,-0.061941,0.642984,0.760588,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:17.392,FALSE,
278.77,-3356.289,2.535,0.005,0.003,0,0.003,10.4218,0.065123,-0.062055,0.643019,0.760549,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:23.172,FALSE,
287.499,-3348.509,2.511,0.004,0.003,0,0.002,10.487,0.065045,-0.062032,0.642996,0.760577,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:29.152,FALSE,
296.139,-3340.395,2.491,0.002,0.001,0,0.001,10.5547,0.06502,-0.062021,0.642976,0.760597,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:35.152,FALSE,
304.682,-3331.973,2.431,0.004,0.002,0.001,0.003,10.6257,0.06498,-0.061911,0.642973,0.760612,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:41.152,FALSE,
313.098,-3323.236,2.422,0.003,0.002,0,0.002,10.6986,0.064989,-0.061889,0.642952,0.760631,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:47.212,FALSE,
308.116,-3323.388,14.66,0.005,0.004,0,0.003,10.8526,0.065029,-0.061939,0.642929,0.760643,0.28,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:53.172,FALSE,
299.892,-3332.103,14.669,0.003,0.001,0,0.003,10.7792,0.064872,-0.061864,0.64298,0.760619,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:24:59.052,FALSE,
291.541,-3340.524,14.714,0.006,0.003,0,0.005,10.713,0.064949,-0.06195,0.642986,0.7606,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:05.052,FALSE,
283.11,-3348.635,14.757,0.004,0.002,0,0.003,10.6513,0.065008,-0.061988,0.642985,0.760593,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:11.032,FALSE,
274.582,-3356.435,14.842,0.006,0.005,0,0.004,10.5937,0.065055,-0.062009,0.642974,0.760597,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:17.012,FALSE,
265.951,-3363.882,14.913,0.006,0.004,0,0.004,10.5373,0.065081,-0.061964,0.642983,0.76059,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:23.172,FALSE,
257.191,-3370.978,14.981,0.002,0.001,0,0.001,10.4825,0.065075,-0.06193,0.642981,0.760595,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:28.872,FALSE,
248.341,-3377.778,14.957,0.003,0.002,0,0.002,10.4211,0.065024,-0.061935,0.64301,0.760575,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:34.832,FALSE,
239.388,-3384.231,14.968,0.004,0.003,0,0.002,10.3626,0.065041,-0.062001,0.643029,0.760552,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:40.732,FALSE,
230.322,-3390.34,14.979,0.004,0.003,0,0.003,10.3104,0.064994,-0.061986,0.643029,0.760557,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:46.672,FALSE,
221.218,-3396.115,14.99,0.005,0.004,0,0.003,10.2651,0.064961,-0.061914,0.643016,0.760577,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:52.472,FALSE,
212.044,-3401.548,15.033,0.007,0.005,0,0.004,10.224,0.06498,-0.061912,0.64298,0.760606,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:25:58.312,FALSE,
202.787,-3406.626,15.054,0.006,0.004,0,0.004,10.1791,0.064968,-0.061959,0.642965,0.760616,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:04.792,FALSE,
193.502,-3411.354,15.054,0.007,0.005,0,0.005,10.1321,0.064949,-0.061977,0.642989,0.760596,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:10.272,FALSE,
184.112,-3415.724,15.082,0.005,0.004,0,0.004,10.0921,0.064926,-0.06199,0.642982,0.760602,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:15.692,FALSE,
174.663,-3419.74,15.081,0.006,0.004,0,0.005,10.0535,0.064959,-0.062008,0.642985,0.760596,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:21.412,FALSE,
165.157,-3423.403,15.104,0.004,0.002,0,0.003,10.0176,0.065028,-0.062069,0.642982,0.760587,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:27.152,FALSE,
155.548,-3426.698,15.094,0.004,0.002,0,0.003,9.9756,0.065084,-0.062173,0.643023,0.760539,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:33.052,FALSE,
145.915,-3429.643,15.099,0.006,0.003,0,0.005,9.9407,0.065051,-0.062162,0.643052,0.760519,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:38.612,FALSE,
136.289,-3432.224,15.139,0.003,0.003,0,0.001,9.9174,0.065009,-0.062077,0.643036,0.760543,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:44.432,FALSE,
126.625,-3434.451,15.16,0.004,0.003,0,0.002,9.8946,0.064972,-0.061992,0.643031,0.760557,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:50.092,FALSE,
116.849,-3436.314,15.177,0.005,0.005,0,0.002,9.873,0.065034,-0.062086,0.64301,0.760562,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:26:55.852,FALSE,
107.1,-3437.821,15.192,0.005,0.004,0,0.003,9.8572,0.065059,-0.062119,0.642975,0.760586,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:01.612,FALSE,
97.285,-3438.957,15.218,0.004,0.004,0,0.003,9.8418,0.064967,-0.062096,0.642961,0.760608,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:07.652,FALSE,
87.507,-3439.722,15.216,0.004,0.003,0,0.002,9.8253,0.064915,-0.062046,0.642976,0.760604,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:13.132,FALSE,
77.667,-3440.129,15.192,0.003,0.003,0,0.002,9.8078,0.064981,-0.062186,0.642992,0.760573,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:18.892,FALSE,
67.829,-3440.175,15.188,0.007,0.006,0,0.003,9.7955,0.065082,-0.062291,0.642999,0.76055,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:24.652,FALSE,
57.979,-3439.842,15.156,0.004,0.002,0,0.003,9.7803,0.065069,-0.062255,0.643057,0.760505,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:30.772,FALSE,
48.166,-3439.144,15.123,0.007,0.004,0,0.005,9.7745,0.065005,-0.062144,0.643077,0.760503,0.27,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:36.172,FALSE,
38.32,-3438.096,15.095,0.004,0.003,0,0.003,9.7687,0.065035,-0.062202,0.643098,0.760478,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:41.972,FALSE,
28.488,-3436.68,15.061,0.006,0.003,0,0.005,9.7673,0.065089,-0.062196,0.643113,0.760461,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:47.732,FALSE,
18.66,-3434.897,15.044,0.006,0.004,0,0.005,9.7728,0.065057,-0.062183,0.643104,0.760473,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:53.472,FALSE,
8.87,-3432.746,15.011,0.006,0.004,0,0.005,9.7787,0.064999,-0.062148,0.64311,0.760475,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:27:59.232,FALSE,
-0.976,-3430.23,14.991,0.005,0.005,0,0.003,9.7871,0.064936,-0.062193,0.643116,0.760472,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:05.152,FALSE,
-10.768,-3427.361,14.985,0.004,0.004,0,0.003,9.7988,0.064992,-0.062305,0.643113,0.76046,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:10.692,FALSE,
-20.511,-3424.14,14.965,0.004,0.003,0,0.003,9.8104,0.065047,-0.062326,0.643132,0.760438,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:16.452,FALSE,
-30.245,-3420.549,14.962,0.011,0.004,0,0.01,9.825,0.065078,-0.062392,0.64315,0.760414,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:22.232,FALSE,
-39.926,-3416.604,14.925,0.005,0.004,0,0.004,9.8414,0.065027,-0.062369,0.643179,0.760396,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:28.012,FALSE,
-49.521,-3412.29,14.873,0.005,0.004,0,0.002,9.8613,0.065034,-0.062306,0.643195,0.760387,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:33.832,FALSE,
-59.097,-3407.629,14.837,0.006,0.004,0,0.004,9.8844,0.065046,-0.062282,0.643208,0.760378,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:39.692,FALSE,
-68.643,-3402.627,14.846,0.003,0.002,0,0.003,9.918,0.065112,-0.062321,0.643168,0.760403,0.21,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:45.552,FALSE,
-78.136,-3397.28,14.84,0.004,0.003,0,0.003,9.9529,0.065103,-0.062341,0.643141,0.760424,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:51.432,FALSE,
-87.565,-3391.577,14.836,0.006,0.005,0,0.004,9.9928,0.065035,-0.062338,0.643103,0.760462,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:28:57.552,FALSE,
-96.94,-3385.536,14.828,0.001,0.001,0,0.001,10.0302,0.064946,-0.06229,0.643099,0.760477,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:03.252,FALSE,
-106.25,-3379.174,14.737,0.003,0.002,0,0.002,10.0583,0.064935,-0.062283,0.643159,0.760428,0.16,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:09.192,FALSE,
-115.492,-3372.446,14.653,0.006,0.005,0,0.003,10.094,0.065,-0.062355,0.643177,0.760401,0.22,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:15.192,FALSE,
-124.644,-3365.376,14.58,0.005,0.003,0,0.004,10.1344,0.065052,-0.06244,0.643184,0.760384,0.3,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:21.452,FALSE,
-133.704,-3357.983,14.531,0.004,0.002,0,0.003,10.1737,0.065128,-0.062512,0.643211,0.760349,0.23,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:27.112,FALSE,
-142.689,-3350.26,14.48,0.003,0.003,0,0.002,10.2174,0.065163,-0.062525,0.643225,0.760333,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:33.172,FALSE,
-151.571,-3342.231,14.458,0.004,0.002,0,0.004,10.2642,0.065064,-0.062409,0.643244,0.760335,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:39.132,FALSE,
-146.638,-3341.974,26.664,0.004,0.003,0,0.002,10.4366,0.065032,-0.062441,0.643257,0.760323,0.19,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:45.072,FALSE,
-137.93,-3350.008,26.715,0.005,0.003,0,0.003,10.3917,0.065209,-0.062578,0.643236,0.760315,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:51.052,FALSE,
-129.136,-3357.736,26.752,0.006,0.004,0,0.004,10.3494,0.06521,-0.062609,0.643226,0.760321,0.17,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:29:57.172,FALSE,
-120.269,-3365.132,26.853,0.004,0.002,0,0.004,10.3169,0.065176,-0.062581,0.643171,0.760372,0.26,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:02.992,FALSE,
-111.287,-3372.222,26.918,0.004,0.002,0,0.003,10.2783,0.065075,-0.062428,0.64317,0.760395,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:09.112,FALSE,
-102.25,-3378.95,26.963,0.004,0.003,0,0.002,10.2431,0.065043,-0.062397,0.643156,0.760412,0.2,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:14.932,FALSE,
-93.136,-3385.317,27.072,0.006,0.004,0,0.004,10.2176,0.065148,-0.062472,0.643088,0.760454,0.28,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:21.652,FALSE,
-83.982,-3391.371,27.096,0.004,0.004,0,0.002,10.1859,0.065214,-0.062521,0.643071,0.760459,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:26.852,FALSE,
-74.729,-3397.081,27.064,0.007,0.006,0,0.004,10.1479,0.065172,-0.062406,0.643113,0.760436,0.25,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:33.052,FALSE,
-65.433,-3402.441,27.092,0.008,0.007,0,0.002,10.1155,0.065146,-0.062355,0.64314,0.76042,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:38.652,FALSE,
-56.078,-3407.455,27.116,0.005,0.004,0,0.003,10.0868,0.06514,-0.062352,0.643157,0.760406,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:44.452,FALSE,
-46.703,-3412.127,27.16,0.005,0.005,0,0.002,10.0649,0.065143,-0.062394,0.643146,0.760412,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:50.292,FALSE,
-37.314,-3416.44,27.184,0.005,0.003,0,0.004,10.0444,0.065124,-0.062438,0.643141,0.760415,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:30:56.112,FALSE,
-27.85,-3420.398,27.208,0.003,0.003,0,0.002,10.0278,0.065123,-0.062427,0.643125,0.760429,0.18,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:31:01.912,FALSE,
-18.305,-3423.983,27.215,0.003,0.002,0,0.002,10.0143,0.065107,-0.062376,0.643106,0.76045,0.24,TMC 30-B #5320,21.4,1015,53,'17.11.2022 08:31:08.012,FALSE,
